Year,Month,Day,Country,State,Region,City,Latitude,Longitude,AttackType,Killed,Wounded,Target,Summary,Group,Target_type,Weapon_type
2012,6,2,Yemen,Abyan,Middle East & North Africa,Zinjibar,13.129726,45.385571,Bombing/Explosion,5,6,25th Mechanized Brigade Headquarters,"06/02/2012: Assailants fired three rockets at a military headquarters in Zinjibar city, Abyan province, Yemen. One soldier was killed and six more injured in the explosions. The soldiers returned fire, killing four assailants. No group claimed responsibility, but officials attributed the attack to Al-Qa'ida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Military,Explosives
2012,6,4,Yemen,Abyan,Middle East & North Africa,Am Surrah,13.657844,45.8434,Bombing/Explosion,6,1,Civilians,"06/04/2012: Two suicide bombers in a vehicle detonated at a tribal checkpoint in Am Surrah town, Abyan province, Yemen. The assailants drove their explosives-laden vehicle into the checkpoint, killing at least four tribesmen in the blast and injuring one more. This was one of two suicide attacks in the town targeting pro-military groups on the same day. No group claimed responsibility, but officials attributed the incidents to Al-Qa'ida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Private Citizens & Property,Explosives
2012,6,4,Yemen,Abyan,Middle East & North Africa,Am Surrah,13.657844,45.8434,Bombing/Explosion,1,0,Members,"06/04/2012: A suicide bomber detonated at a Popular Resistance Committee checkpoint in Am Surrah town, Abyan province, Yemen. The pro-government militia members threatened to shoot the bomber, causing him to detonate. The bomber was killed in the blast; however, there were no additional casualties. This was one of two suicide attacks in the town targeting pro-government groups on the same day. No group claimed responsibility, but officials attributed the incidents to Al-Qa'ida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Terrorists/Non-State Militia,Explosives
2012,6,5,Yemen,Abyan,Middle East & North Africa,Shoqra,13.357599,45.69648,Bombing/Explosion,4,1,Checkpoint,"06/05/2012: An explosives-laden vehicle detonated prematurely in Shaqra town, Abyan governorate, Yemen. Four assailants preparing the vehicle were killed in the blast; a fifth assailant was injured. Al-Qa'ida in the Arabian Peninsula (AQAP) claimed responsibility for the attempted attack.",Al-Qaida in the Arabian Peninsula (AQAP),Military,Explosives
2012,6,6,Yemen,Lahij,Middle East & North Africa,Al-Fayush,12.997533,44.974079,Bombing/Explosion,3,5,Senior Officers,"06/06/2012: An explosives-laden vehicle detonated in a public market in the Al-Fayush area of Lahij governorate, Yemen. The blast struck a group of people gathered to meet a military official; three people were killed and another five injured. No group claimed responsibility for the incident.",Unknown,Military,Explosives
2012,6,6,Yemen,Ad Dali,Middle East & North Africa,Unknown,13.804983,44.775642,Bombing/Explosion,0,3,Compound,"06/06/2012: Assailants fired rocket-propelled grenades at a government compound in Ad Dali governorate, Yemen. Three police officers guarding the compound were injured in the explosions. No group claimed responsibility for the incident.",Unknown,Government (General),Explosives
2012,6,6,Yemen,Adan,Middle East & North Africa,Aden,12.825647,44.846416,Bombing/Explosion,2,1,Suspected Informant,"06/06/2012: An explosive device planted in a civilian car detonated in Aden city, Adan governorate, Yemen. The car belonged to someone suspected of being a police informant; he was killed, as was another person, and a third person was injured. No group claimed responsibility, but sources attributed the incident to Al-Qa'ida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Private Citizens & Property,Explosives
2012,6,6,Yemen,Abyan,Middle East & North Africa,Zinjibar,13.129726,45.385571,Armed Assault,4,10,119th Infantry Brigade Headquarters,"06/06/2012: Assailants fired mortar shells at a military base and then opened fire in the Al-Kud area of Zinjibar city, Abyan governorate, Yemen. At least four soldiers were killed and another 10 injured in the attack; several assailants were also killed and injured in the return fire. Al-Qa'ida in the Arabian Peninsula (AQAP) claimed responsibility for the attack.",Al-Qaida in the Arabian Peninsula (AQAP),Military,Explosives
2012,6,6,Yemen,Lahij,Middle East & North Africa,Unknown,13.374256,44.754753,Bombing/Explosion,3,0,Checkpoint,"06/06/2012: An explosives-laden vehicle detonated on a road between Lahij and Aden provinces in Yemen. The explosive device detonated prematurely, killing three assailants. No group claimed responsibility, but sources attributed the incident to Al-Qa'ida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Police,Explosives
2012,6,7,Yemen,Abyan,Middle East & North Africa,Al-Hisn,13.293056,45.295,Bombing/Explosion,0,3,Members,"06/07/2012: A suicide bomber was discovered at a paramilitary checkpoint in Lawdar district, Abyan governorate, Yemen. The bomber refused to stop when flagged down, causing Popular Committee (PC) members stationed there to open fire on the bomber. The assailant and three PC members were injured in the ensuing exchange of gunfire. No group claimed responsibility for the unsuccessful bombing; however, sources suspected that Al-Qa'ida in the Arabian Peninsula (AQAP) was involved.",Al-Qaida in the Arabian Peninsula (AQAP),Terrorists/Non-State Militia,Explosives
2012,6,7,Yemen,Marib,Middle East & North Africa,Wadi Abida,15.616667,45.3,Bombing/Explosion,0,0,Marib-Ras Isa Oil Pipeline,"06/07/2012: An explosive device detonated at an oil pipeline in Wadi Abida area, Ma'rib governorate, Yemen. There were no reported casualties in the blast, and the extent of the damages was unknown. No group claimed responsibility for the incident; however, officials identified four potential suspects.",Unknown,Utilities,Explosives
2012,6,8,Yemen,Abyan,Middle East & North Africa,Jaar,13.219398,45.307838,Armed Assault,11,4,Outpost,"06/08/2012: Assailants opened fire on a military checkpost near Jaar city, Abyan governorate, Yemen. Two soldiers were killed and four more injured in the attack. In the return fire, nine assailants were also killed and another five injured. No group claimed responsibility, but sources attributed the incident to Al-Qa'ida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Military,Firearms
2012,6,10,Yemen,Ad Dali,Middle East & North Africa,Unknown,13.804983,44.775642,Armed Assault,2,0,Patrol,"06/10/2012: Assailants attacked a military patrol in Ad Dali governorate, Yemen. At least two soldiers were killed in the attack, and a third soldier was reported missing. No group claimed responsibility, but sources attributed the incident to the Southern Mobility Movement (Yemen).",Southern Mobility Movement (Yemen),Military,Firearms
2012,6,8,Yemen,Amanat Al Asimah,Middle East & North Africa,Sanaa,15.325443,44.211895,Armed Assault,1,0,Local Council Official: Sheikh Al-Homaiqani,"06/08/2012: Assailants on a motorcycle intercepted Sheikh Al-Homaiqani's vehicle in Sana'a city, Amanat Al Asimah governorate, Yemen. Homaiqani, a local councilmember and public figure, was killed in the attack. No group claimed responsibility for the incident; however, officials suspected Al-Qa'ida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Government (General),Firearms
2012,6,12,Yemen,Abyan,Middle East & North Africa,Zinjibar,13.129726,45.385571,Bombing/Explosion,0,5,Soldiers,"06/12/2012: Five landmines detonated in Zinjibar city, Abyan governorate, Yemen. The blasts struck a military patrol, injuring five soldiers. No group claimed responsibility for the incident.",Unknown,Military,Explosives
2012,6,12,Yemen,Shabwah,Middle East & North Africa,Markhah al-Ulya,14.484444,45.929722,Armed Assault,0,1,Mobile Health Post,"06/12/2012: Assailants attacked a medical team that was vaccinating children in Markhah al-Ulya area, Shabwah governorate, Yemen. One member of the team was injured in the attack. No group claimed responsibility for the incident.",Unknown,Business,Firearms
2012,6,12,Yemen,Dhamar,Middle East & North Africa,Unknown,14.719534,44.247902,Armed Assault,0,1,Officer,"06/12/2012: Armed tribes members attacked a security forces headquarters in Dhamar governorate, Yemen. One police officer was injured in the attack. No group claimed responsibility for the incident.",Unknown,Police,Firearms
2012,6,14,Yemen,Abyan,Middle East & North Africa,Zinjibar,13.129726,45.385571,Bombing/Explosion,9,0,Civilians,"06/14/2012: At least two landmines detonated in Zinjibar town, Abyan governorate, Yemen. Nine civilians were killed in the explosions. No group claimed responsibility, but officials attributed the incident to Al-Qa'ida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Private Citizens & Property,Explosives
2012,6,14,Yemen,Shabwah,Middle East & North Africa,Azzan,14.326655,47.447216,Armed Assault,15,7,Marib-Balhaf Gas Pipeline,"06/14/2012: Assailants attacked a control station of a gas pipeline near Azzan city, Shabwah governorate, Yemen. Soldiers stationed at a guard post returned fire, leading to a three-hour-long gunfight. Fifteen assailants were killed and another seven injured in the attack; however, there were no reported casualties among the soldiers, and the pipeline was not damaged. No group claimed responsibility, but officials attributed the incident to Al-Qa'ida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Utilities,Firearms
2012,6,15,Yemen,Adan,Middle East & North Africa,Aden,12.825647,44.846416,Bombing/Explosion,0,0,Base,"06/15/2012: An explosive device detonated at a military base in the Cairo area of Aden city, Adan governorate, Yemen. The blast was followed by gunfire. There were no reported casualties or damages in the attack. No group claimed responsibility for the incident.",Unknown,Military,Explosives
2012,6,17,Yemen,Hadramawt,Middle East & North Africa,Mukalla,14.54397,49.12458,Assassination,1,2,Colonel: Ahmed Harmly,"06/17/2012: An explosive device planted in the police chief's vehicle detonated in Al Mukalla city, Hadramawt governorate, Yemen. A police colonel was killed and two other police officers injured in the blast. No group claimed responsibility for the incident; however, officials attributed the attack to Al-Qa'ida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Police,Explosives
2012,6,17,Yemen,Abyan,Middle East & North Africa,Zinjibar,13.129726,45.385571,Bombing/Explosion,3,0,Civilians,"06/17/2012: A landmine detonated in Zinjibar city, Abyan governorate, Yemen. Three people were killed in the explosion. No group claimed responsibility for the incident.",Unknown,Private Citizens & Property,Explosives
2012,6,18,Yemen,Adan,Middle East & North Africa,Aden,12.825647,44.846416,Assassination,4,0,Major General: Salem Ali al-Quton,"06/18/2012: A suicide bomber attacked the vehicle of Major General Salem Ali al-Quton in Aden city, Adan governorate, Yemen. In addition to the bomber, the commander of the southern military region and two of his guards were killed in the blast. Al-Qa'ida in the Arabian Peninsula (AQAP) claimed responsibility for the incident, stating that the attack was in retaliation for the Yemeni military's operations against AQAP.",Al-Qaida in the Arabian Peninsula (AQAP),Military,Explosives
2012,6,19,Yemen,Abyan,Middle East & North Africa,Zinjibar,13.129726,45.385571,Bombing/Explosion,5,0,Civilians,"06/19/2012: Two explosive devices detonated in Zinjibar city, Abyan governorate, Yemen. At least five civilians were killed in the blast. No group claimed responsibility for the incident.",Unknown,Private Citizens & Property,Explosives
2012,6,19,Yemen,Amanat Al Asimah,Middle East & North Africa,Sanaa,15.325443,44.211895,Bombing/Explosion,0,0,Embassies,"06/19/2012: Three assailants attempted to attack foreign embassies and the residences of important civilian and military figures in Sana'a city, Amanat Al Asimah governorate, Yemen. Security officials detained the three attackers before they could carry out their plans. No group claimed responsibility for the incident; however, sources suspected Al-Qa'ida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Government (Diplomatic),Explosives
2012,6,20,Yemen,Amanat Al Asimah,Middle East & North Africa,Sanaa,15.325443,44.211895,Bombing/Explosion,0,0,Post Office,"06/20/2012: An assailant attempted to bomb a post office in the Shumaila area of Sana'a city, Amanat Al Asimah governorate, Yemen. The assailant was identified and taken into custody before he had a chance to detonate the explosive device. No group claimed responsibility for the incident.",Unknown,Government (General),Explosives
2012,6,28,Yemen,Adan,Middle East & North Africa,Al-Ma'ala,12.825647,44.846416,Bombing/Explosion,0,3,Local Council Building,"06/28/2012: Assailants threw hand grenades at the local government headquarters in Al-Ma'ala district, Aden governorate, Yemen. At least three police officers were injured in the attack. No group claimed responsibility for the incident; however, sources suspected the Southern Mobility Movement (Yemen).",Southern Mobility Movement (Yemen),Government (General),Explosives
2012,7,1,Yemen,Abyan,Middle East & North Africa,Lawdar,13.887403,45.863647,Bombing/Explosion,1,3,Patrol,"07/01/2012: An explosive device planted along a road detonated near a patrol of Republican Guard soldiers in Lawdar town, Abyan governorate, Yemen. One soldier died and three others sustained injuries in the attack. No group claimed responsibility for the incident, but security officials suspected Al-Qaida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Military,Explosives
