Year,Month,Day,Country,State,Region,City,Latitude,Longitude,AttackType,Killed,Wounded,Target,Summary,Group,Target_type,Weapon_type
1974,6,13,United States,New York,North America,New York City,40.697132,-73.931351,Facility/Infrastructure Attack,0,0,department store,"6/13/1974: In a series of four related attacks, unknown perpetrators set off an incendiary device at a Franklin Simon Department Store in Manhattan, New York in the United States.  Another incendiary device was discovered unexploded.  There were no casualties and the firebomb caused only slight damage.",Unknown,Business,Chemical
1974,6,13,United States,New York,North America,New York City,40.697132,-73.931351,Facility/Infrastructure Attack,0,0,department store,"6/13/1974: In a series of four related attacks, unknown perpetrators set off an incendiary device at a B. Altman & Company Department Store in Manhattan, New York, in the United States.  There were no casualties and the firebomb caused only slight damage.",Unknown,Business,Chemical
1974,6,14,United States,Illinois,North America,Chicago,41.842602,-87.681229,Bombing/Explosion,0,0,store,,Fuerzas Armadas de Liberacion Nacional (FALN),Business,Explosives
1974,6,15,United States,District of Columbia,North America,Washington,38.908642,-77.015381,Unarmed Assault,0,0,,,Anti-Government extremists,Government (General),Fake Weapons
1974,7,23,United States,District of Columbia,North America,Washington,38.908642,-77.015381,Bombing/Explosion,0,0,French Military Mission,,Unknown,Military,Explosives
1974,7,25,United States,District of Columbia,North America,Washington,38.908642,-77.015381,Facility/Infrastructure Attack,0,0,Embassy,,Unknown,Government (Diplomatic),Incendiary
1974,7,26,United States,Puerto Rico,North America,San Juan,18.386932,-66.061127,Bombing/Explosion,0,0,Peruvian Consulate,,M-7,Government (Diplomatic),Explosives
1974,8,5,United States,California,North America,Burlingame,37.577883,-122.34811,Bombing/Explosion,0,0,Insurance Co,,New World Liberation Front (NWLF),Business,Explosives
1974,8,6,United States,Puerto Rico,North America,San Juan,18.386932,-66.061127,Bombing/Explosion,0,0,Venezuelan Consulate,,M-7,Government (Diplomatic),Explosives
1974,8,6,United States,California,North America,Los Angeles,34.097866,-118.407379,Bombing/Explosion,3,36,Los Angeles International Airport,"08/06/1974: Muharem Kurbegovic, also known as ""Isak (Isaac) Rasim"" or the ""alphabet bomber,"" bombed the Pan American terminal of the Los Angeles International Airport in Los Angeles, California, in the United States, killing three people and injuring thirty-six others.  The bomb exploded in one of the coin-operated public lockers near the ticketing area of the terminal, and caused considerable damage including shattering several huge plate glass windows and leaving a 10 by 15 foot hole in the wall.  Kurbegovic apparently belonged to no organization and had no outside support; however, in a tape sent to the Herald-Examiner, he claimed he was the military officer of a group he called ""Aliens of America.""  Kurbegovic became known as the ""alphabet bomber"" because he picked his targets in alphabetical order.",Anti-Government extremists,Airports & Aircraft,Explosives
1974,8,7,United States,New York,North America,New York City,40.697132,-73.931351,Bombing/Explosion,0,0,U.N. Bldg,,Unknown,Government (Diplomatic),Explosives
1974,8,8,United States,California,North America,San Francisco,37.755363,-122.443352,Bombing/Explosion,0,0,Auto Agency,,New World Liberation Front (NWLF),Business,Explosives
1974,8,16,United States,California,North America,Los Angeles,34.097866,-118.407379,Bombing/Explosion,0,0,Greyhound bus station in Los Angeles,"08/16/1974:  Police discovered and dismantled a 25-pound unexploded bomb in a locker of the Greyhound Bus Depot in Los Angeles, California in the United States.  Though the bomb itself did not explode, the detonator was still set off.  There were no casualties, nor property damage.  This bomb was planted by Muharem Kurbegovic, also known as ""Isak (Isaac) Rasim"" or the ""alphabet bomber,"" who claimed the attempted bombing in a tape recording sent to the Herald-Examiner, identifying the locker where the bomb could be found.  This was the second bombing in a series that would spell out the name of his group ""Aliens for America,"" using the locations of the bombs.",Anti-Government extremists,Transportation,Explosives
1974,8,31,United States,New York,North America,New York City,40.697132,-73.931351,Bombing/Explosion,0,0,Lincoln Center Outdoor Amphitheater,,Fuerzas Armadas de Liberacion Nacional (FALN),Business,Explosives
1974,9,3,United States,California,North America,San Francisco,37.755363,-122.443352,Bombing/Explosion,0,0,Dean Witter & Co offices,,New World Liberation Front (NWLF),Business,Explosives
1974,9,10,United States,California,North America,San Leandro,37.72495,-122.156128,Bombing/Explosion,0,0,Anaconda America Brass,,"Weather Underground, Weathermen",Business,Explosives
1974,9,28,United States,New Jersey,North America,Newark,40.73197,-74.174184,Bombing/Explosion,0,0,Newark Police Headquarters,"09/28/1974: In Newark, New Jersey, United States, a homemade bomb exploded in the alley next to the police headquarters, and a second bomb was discovered by police headquarters, behind a row of hedges next to Newark City Hall, but was dismantled before it exploded.  The Armed Forces for National Liberation (FALN) took credit for the incident in which, two windows of the second floor computer room of the headquarters were shattered.  No casualties resulted from the explosion.",Fuerzas Armadas de Liberacion Nacional (FALN),Police,Explosives
1974,10,2,United States,California,North America,San Francisco,37.755363,-122.443352,Bombing/Explosion,0,0,Hotel (ITT owns),,New World Liberation Front (NWLF),Business,Explosives
1974,10,5,United States,California,North America,Los Angeles,34.097866,-118.407379,Bombing/Explosion,0,0,Hotel (ITT owned),,New World Liberation Front (NWLF),Business,Explosives
1974,10,8,United States,Puerto Rico,North America,Unknown,18.220833,-66.590149,Bombing/Explosion,0,0,2 theatres,,National Front for the Liberation of Cuba (FLNC),Business,Explosives
1974,10,9,United States,Puerto Rico,North America,Unknown,18.220833,-66.590149,Bombing/Explosion,0,0,theatre,,National Front for the Liberation of Cuba (FLNC),Business,Explosives
1974,10,9,United States,Puerto Rico,North America,Unknown,18.220833,-66.590149,Bombing/Explosion,0,0,Mexican airlines office,,National Front for the Liberation of Cuba (FLNC),Business,Explosives
1974,10,26,United States,New York,North America,New York City,40.697132,-73.931351,Bombing/Explosion,0,0,Chase Manhatten Branch Bank,,Fuerzas Armadas de Liberacion Nacional (FALN),Business,Explosives
1974,10,26,United States,New York,North America,New York City,40.697132,-73.931351,Bombing/Explosion,0,0,Continental Bank,,Fuerzas Armadas de Liberacion Nacional (FALN),Business,Explosives
1974,10,26,United States,New York,North America,New York City,40.697132,-73.931351,Bombing/Explosion,0,0,4 banks,,Fuerzas Armadas de Liberacion Nacional (FALN),Business,Explosives
